"Source","Source ID","Category","Category ID","Name","Palette","Threadcount","Overview","Comment","Copyright","Source URL","Update date"
"Weddslist","","Scottish Tartans Society","sts","Malcolm, dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; J#000050; G#008000; B#304080; ","W/4 B4 W50 B5 W5 K25 B23 R3 B10 R3 B23 K25 G27 K4 J4 Y4 K4 G27 K26 W5 B5 W50 B4 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Mandela, Commemorative","O#30a010; Y#f0c000; R#c00000; Q#000030; K#000000; ","O/16 Y4 O4 K12 O22 R4 Q24 K24 R4 K12 Y4 K8 R/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manderson","O#600030; N#808080; K#000000; G#008000; A#5480b0; ","K/8 N20 K8 G16 K24 O8 G32 A32 O10 A12 O/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manhattan Ethnic","O#e0a0a0; Z#906030; V#908000; D#401000; ","O/32 D7 V10 O62 Z18 D30 Z/72","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manhattan Financial","O#c0c0c0; W#e0e0e0; R#c00000; N#808080; K#000000; G#008000; B#304080; ","B/4 W24 K14 N8 K20 O4 N5 O6 G2 N6 O8 W20 O18 N5 R2 W/48","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manitoba","O#30a010; Y#f0c000; R#c00000; I#003000; A#5480b0; ","A/6 O2 A2 O41 I6 O2 R21 Y/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manitoba","Y#f0c000; M#802040; I#003000; G#008000; A#5480b0; ","A/8 G4 A4 G48 I8 G4 M24 Y/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manitoba","Y#f0c000; R#c00000; G#008000; C#900030; A#5480b0; ","A/4 G2 A2 G24 R4 G2 C12 Y/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx Centenary","N#808080; G#008000; B#304080; ","B/44 G6 B6 G6 B6 G18 N56 G6 N/12","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx Heritage","X#004010; S#c00020; N#808080; B#304080; A#5480b0; ","A/6 S6 A4 S6 X4 S4 X4 S34 B20 S4 X4 S4 X38 N/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx Laxey","O#8080d0; Y#f0c000; W#e0e0e0; P#800080; G#008000; ","O/8 G32 Y4 P14 O56 W/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx Laxey, Red","Y#f0c000; W#e0e0e0; T#806050; R#c00000; N#808080; ","R/48 Y4 N6 T4 W20 R8 N6 T6 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx Laxey, dress green","Y#f0c000; W#e0e0e0; P#800080; G#008000; B#304080; ","B/4 G16 Y2 P8 W28 B/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx National","O#8080d0; W#e0e0e0; V#908000; R#c00000; P#800080; J#000050; G#008000; ","P/8 G31 R4 V4 J17 O64 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx National","O#8080d0; W#e0e0e0; V#908000; R#c00000; P#800080; J#000050; G#008000; ","P/4 G12 R2 V2 J6 O20 W/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx, Cornaa","O#8080d0; W#e0e0e0; B#304080; ","O/4 B20 O20 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx, Ellan Vannin","I#30a010; O#8080d0; W#e0e0e0; J#000050; G#008000; ","O/8 G56 W8 J12 I28 G/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx, Mannin Plaid","Y#f0c000; W#e0e0e0; T#806050; R#c00000; ","W/4 R20 T20 Y/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx, dress","Y#f0c000; W#e0e0e0; P#800080; G#008000; B#304080; ","G/8 B34 Y4 P16 W56 G/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Manx, hunting","Y#f0c000; W#e0e0e0; N#808080; I#003000; G#008000; B#304080; A#5480b0; ","A/12 I2 G40 I2 Y8 I2 W8 I2 N22 I2 B/76","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Maple Leaf","H#607030; T#806050; I#003000; G#008000; C#900030; ","I/48 C8 I8 C32 G32 C32 I8 C8 I48 T16 G16 H/32","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Maple Leaf, dress","H#607030; W#e0e0e0; T#806050; I#003000; G#008000; C#900030; ","I/4 C24 G20 C24 I4 C4 I36 T12 I12 H12 I36 C4 I4 C24 G20 C24 I4 C4 W4 C4 W48 G4 W48 C4 W4 C/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Mar","R#c00000; G#008000; B#304080; ","B/4 R78 G78 R2 B78 R/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Mar, (Tribe of..)","Y#f0c000; R#c00000; K#000000; G#008000; ","R/2 K4 G45 K3 Y/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Marchmont","O#407050; W#e0e0e0; K#000000; B#304080; ","K/4 B48 K48 O4 K48 B48 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Marie Curie Fields of Hope","O#30a010; Y#f0c000; K#000000; G#008000; ","O/32 Y4 O8 Y4 O10 K28 G56 Y4 G/14","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Marist School, The","I#4000ff; O#102040; Y#f0c000; B#304080; ","O/116 I8 O4 I4 O4 I4 B32 Y/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Mariverain","O#30a010; Y#f0c000; R#c00000; B#304080; ","B/6 O16 B10 R2 B10 O4 Y2 O4 R10 B8 Y/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Marjoribanks","Y#f0c000; W#e0e0e0; R#c00000; K#000000; ","W/6 K6 W6 K72 R80 W2 R4 Y/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Marshall, Fields","Y#f0c000; W#e0e0e0; R#c00000; J#000050; G#008000; ","G/80 J4 W4 J4 Y4 J46 G64 R/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Martin","Y#f0c000; K#000000; G#008000; F#800000; ","K/5 F21 K16 G6 K6 G6 K6 G16 Y/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Mary Washington","O#8080d0; W#e0e0e0; Q#000030; K#000000; B#304080; ","K/6 B36 O6 Q36 O36 K6 W/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Massachusetts","Z#906030; W#e0e0e0; S#c00020; K#000000; B#304080; ","S/4 B48 K20 Z12 B20 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Matheson","R#c00000; G#008000; B#304080; A#5480b0; ","R/4 G4 R24 G20 R4 G4 R4 G20 A6 B20 R24 G4 R/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Matheson","R#c00000; G#008000; B#304080; ","G/16 R8 G2 R2 G2 R48 B16 G8 R2 G2 R2 G8 R16 G2 R2 G2 R2 B16 G16 R4 G/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Matheson, hunting","K#000000; G#008000; B#304080; ","G/16 B8 G2 B2 G2 B48 K16 G8 B2 G2 B2 G8 B16 G2 B2 G2 B2 K16 G16 B4 G/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Matheson, hunting","R#c00000; G#008000; B#304080; ","G/8 R6 G10 B12 R4 G2 R2 G2 R12 G6 R2 G2 R2 G6 B16 G44 R2 G2 R2 G6 R/16","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Matthew Gloag","R#c00000; K#000000; G#008000; B#304080; ","G/6 R40 K4 B6 K26 B6 K4 G40 R6 B/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Maud, Mary","Y#f0c000; W#e0e0e0; R#c00000; K#000000; B#304080; ","B/65 K9 B21 Y8 B21 W8 B35 R/35","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Maxwell, hunting","R#c00000; K#000000; G#008000; ","G/6 R2 G56 K12 G8 R32 G/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Maxwell; Maxwell Ancient","R#c00000; K#000000; G#008000; ","R/6 G2 R56 K12 R8 G32 R/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Mayo","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","A/6 Y4 G50 R32 B22 G32 K/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","McCall/MacCall","I#006030; O#600030; T#806050; K#000000; ","O/6 T6 O16 T54 O26 I6 O26 I54 O16 K10 O/16","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","McCarthy","O#300030; Q#000030; G#008000; ","Q/10 G2 Q6 O4 G20 Q6 G8 Q56 O4 Q4 G2 Q8 O/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","McCartney (Day)","Y#f0c000; W#e0e0e0; R#c00000; Q#000030; P#800080; I#003000; ","P/8 I4 P48 I16 Q4 R4 Q4 Y4 Q20 P4 W/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","McCartney (Night)","O#8080d0; Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","B/8 G4 B48 G16 O4 R4 O4 Y4 O20 B4 W/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","McComb","Y#f0c000; R#c00000; K#000000; I#003000; G#008000; B#304080; ","B/6 R4 B36 K12 I36 Y4 G/6","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","McEwan ""1856"", The","T#806050; S#c00020; Q#000030; K#000000; I#003000; ","Q/3 T6 Q32 K36 I36 K4 S/3","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","McLion","I#30a010; W#e0e0e0; O#ff8500; M#802040; G#008000; B#304080; ","O/4 M20 I16 B4 G4 B4 G4 B24 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Meath","O#407050; Z#906030; W#e0e0e0; R#c00000; D#401000; B#304080; A#5480b0; ","W/6 O38 A6 R6 A6 R6 A6 O16 D18 R28 B4 Z/10","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Meg, Merrilees","W#e0e0e0; R#c00000; K#000000; B#304080; ","R/20 K70 R10 W12 B12 W/46","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Melieres Michel..","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","K/4 R2 G16 R6 G6 R28 Y2 R2 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Melville","W#e0e0e0; K#000000; G#008000; B#304080; ","K/4 B24 K26 G36 W4 K/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menteith","W#e0e0e0; K#000000; G#008000; B#304080; ","G/18 W2 G12 K14 B14 K/2","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies","W#e0e0e0; K#000000; ","K/64 W8 K4 W8 K8 W4 K2 W/12","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies","W#e0e0e0; R#c00000; ","R/72 W8 R6 W8 R12 W4 R2 W/24","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies","W#e0e0e0; R#c00000; G#008000; A#5480b0; ","R/26 A12 W4 G34 R/44","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies","W#e0e0e0; R#c00000; C#900030; ","W/4 R40 C2 R2 C2 R6 C10 W48 R6 W4 R2 W/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies, Black & Red","R#c00000; K#000000; ","K/96 R8 K4 R8 K12 R4 K6 R/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies, Black dress","W#e0e0e0; K#000000; B#304080; ","W/4 K38 B2 K2 B2 K6 B10 W46 K6 W4 K2 W/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies, Brown & White","W#e0e0e0; T#806050; ","T/62 W10 T4 W10 T8 W6 T4 W/14","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies, Green","K#000000; G#008000; ","G/28 K8 G12 K24 G20 K12 G20 K/38","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies, Mauve and White","W#e0e0e0; P#800080; K#000000; ","P/120 W10 K4 W11 K3 W5 K3 W/19","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies, dress Blue & White","W#e0e0e0; B#304080; A#5480b0; ","W/4 A38 B2 A2 B2 A6 B10 W46 A6 W4 A2 W/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Menzies, hunting","R#c00000; G#008000; ","G/96 R8 G4 R8 G12 R4 G6 R/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Merchiston, Castle School","R#c00000; K#000000; J#000050; B#304080; ","K/16 J8 K6 J8 K6 J20 K6 J6 K14 B41 R/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Merchiston, Castle School Pipers","W#e0e0e0; R#c00000; K#000000; B#304080; ","K/36 W16 K16 W16 R10 W36 K10 W10 K24 B72 R/10","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Merric, Dark Camel..","W#e0e0e0; T#806050; R#c00000; K#000000; ","R/4 W16 K28 T50 W4 K4 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Metropolitan Atlanta Police, Emerald Society","R#c00000; K#000000; J#000050; I#003000; ","R/4 K4 J42 K6 J6 K16 I32 J6 I32 K16 J42 K4 R/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Middleton","R#c00000; G#008000; ","R/88 G16 R8 G/128","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Midlothian","O#8080d0; Y#f0c000; K#000000; G#008000; B#304080; ","B/62 O8 B10 K38 G40 Y/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Millennium by Texcraft","I#304080; O#001070; W#e0e0e0; Q#000030; B#304080; ","B/16 O2 B2 Q74 O2 B28 I4 B4 O2 B2 Q74 B2 O2 W4 B36 O2 I6 O2 B36 O2 I6 O2 B36 W4 O2 B2 Q74 B2 O2 B6 I4 B26 O2 Q74 B2 O2 B16 I4 B20 O2 Q2 B2 Q2 W4 O2 Q66 B2 I4 Q2 B2 O2 B36 I4 B36 O2 B2 Q2 I4 B2 Q74 O2 W/4","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Milne, dress","W#e0e0e0; R#c00000; P#800080; B#304080; ","P/4 W9 B4 W18 R30 W18 B4 W/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Miss Peffer's, Plaid","W#e0e0e0; N#808080; K#000000; ","N/70 W4 N4 W4 N4 W4 N4 W4 N4 W4 N28 W76 K8 N8 W8 N8 K8 W8 K8 N8 W8 N8 K8 W32 K72 N38 W4 N8 W8 N6 W8 N4 W/26","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Mission","H#703000; I#e0a0a0; O#407050; K#000000; G#008000; A#5480b0; ","K/4 O8 I8 K8 G44 K4 A56 H/8","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
"Weddslist","","Scottish Tartans Society","sts","Miyuki, Check Ecru Beige, No 1001A","V#908000; R#c00000; Q#000030; ","Q/80 V2 Q2 R18 Q2 V2 Q12 V2 Q2 R/18","","Patterns from the [Scottish Tartans Society](http://www.scottish-tartans-society.co.uk/).","","http://www.weddslist.com/cgi-bin/tartans/pg.pl?source=sts","2016/11/01 20:46:49"
