"Category", "Name", "Threadcount"
"Scottish Tartans Society", "MacDougal 2", "r#C00000g#008000c#900030b#304080a#5480B0[a2(c24r8g144r16g8r16b36c24r8c24g36r36g36r16b8r144c12r8)a2"
"Scottish Tartans Society", "MacDougal 3", "r#C00000k#000000g#008000c#900030[r8(g16k12c16r12g4r4g4r48g2)r6"
"Scottish Tartans Society", "MacDougal 4", "r#C00000p#800080g#008000b#304080[p8(g16b12p16r12g4r4g4r48g2)r6"
"Scottish Tartans Society", "MacDougal 5", "w#E0E0E0r#C00000k#000000g#008000b#304080[k2(r8g16r4g2r4b8r4w2r2w2r4g8r6g8r2k2r16)w2"
"Scottish Tartans Society", "MacDougall 1", "o#8080D0w#E0E0E0r#C00000k#000000a#5480B0[r40(o72r8k4a14k8r4k4w6k4r6k8a14k26)r40"
"Scottish Tartans Society", "MacDougall 10", "w#E0E0E0r#C00000m#802040g#008000b#304080[r12(m6w6r8g66m6w6r8w6m6b18r66m6w8)r8"
"Scottish Tartans Society", "MacDougall 2", "o#D03030r#C00000p#800080g#008000a#5480B0[a2(o12r8g50r10g6r10p24o16r6o16g24r24g24r6p6)o60"
"Scottish Tartans Society", "MacDougall 3", "o#D03030r#C00000k#000000g#008000f#800000[r14(o10f10r62k18f8o6r10o6f8g60r8o6f10)r10"
"Scottish Tartans Society", "MacDougall 4", "o#D03030r#C00000p#800080g#008000f#800000a#5480B0[r12(o4f8r80a4p16f6o4r8o4f6g68r6o4f8)r12"
"Scottish Tartans Society", "MacDougall 5", "o#D03030r#C00000g#008000c#900030b#304080a#5480B0[a2(r10o4c6r50b4r4g22r22g22c6o4r4o4c6b22r10g4r10g48r6o4c10)a2"
"Scottish Tartans Society", "MacDougall 6", "r#C00000m#802040g#008000f#800000b#304080[r5(m4f6r8b22f6m4r6m4r6g20r6m4f6)g18"
"Scottish Tartans Society", "MacDougall 7", "w#E0E0E0r#C00000p#800080g#008000b#304080[w2(p4r2g44r6g2r6b18p4r2p4g16r16g16r2b2r44p4r4)w2"
"Scottish Tartans Society", "MacDougall 8", "w#E0E0E0r#C00000g#008000c#900030b#304080a#5480B0[a2(c4w2r2g12r4g2r4b6c4w2r2w2c4g6r6g6r2b2r12c4w2r4)a2"
"Scottish Tartans Society", "MacDougall 9", "w#E0E0E0r#C00000p#800080g#008000b#304080[w2(p6r4g60r8g4r8b20p8r4p8g20r20g20r4b4r60p6r4w2r4p6r60b4r4g20)r10"
"Scottish Tartans Society", "MacDougall, Plaid", "w#E0E0E0r#C00000p#800080g#008000b#304080[b3(p12w6r6g46r14g6r14b14p8w6r6w6p8g12r16g12r6b6r86p10w6r10)b3"
"Scottish Tartans Society", "MacDougall, of MacDougall", "o#D03030r#C00000p#800080g#008000b#304080a#5480B0[a4(p20o6r8g144r14g8r20b48p12o10r8o10p14g48r48g48r6b6r148p14o10r12)a4"
"Scottish Tartans Society", "MacDuck", "o#30A010t#806050k#000000i#003000[k8(i10k4t42o16)k4"
"Scottish Tartans Society", "MacDuck, Final version", "y#F0C000r#C00000k#000000g#008000[k4(g16y42k4r10)k8"
"Scottish Tartans Society", "MacDuff", "r#C00000k#000000g#008000b#304080[r20(b12k16g20r12g6)r12"
"Scottish Tartans Society", "MacDuff ", "r#C00000k#000000g#008000a#5480B0[r44(a16k18g28r20a4)r20"
"Scottish Tartans Society", "MacDuff  ", "r#C00000k#000000g#008000b#304080[r72(b18k24g34r20k6)r20"
"Scottish Tartans Society", "MacDuff   ", "r#C00000k#000000i#003000g#008000b#304080[r96(b16i34g48r18k6)r9"
"Scottish Tartans Society", "MacDuff    ", "r#C00000k#000000g#008000b#304080[r6(g32b12k12r48k4)r8"
"Scottish Tartans Society", "MacDuff     ", "r#C00000k#000000g#008000a#5480B0[r16(a6k8g12r8k2)r8"
"Scottish Tartans Society", "MacDuff dress", "w#E0E0E0r#C00000k#000000g#008000b#304080[r14(k6r14g22k20b18)w78"
"Scottish Tartans Society", "MacDuff, dress", "w#E0E0E0r#C00000k#000000g#008000a#5480B0[a4(r2w10k8g12w8k2)w8"
"Scottish Tartans Society", "MacDuff, dress ", "w#E0E0E0r#C00000k#000000g#008000[r12(g6w44r10w10k18g32r8k2)r8"
"Scottish Tartans Society", "MacDuff, dress  ", "w#E0E0E0r#C00000k#000000g#008000b#304080[r4(b2w30b6w6k14g18r10k2)r10"
"Scottish Tartans Society", "MacDuff, dress   ", "w#E0E0E0r#C00000k#000000j#000050g#008000[r16(k6r14g22k16j16w10r6w45k4)r4"
"Scottish Tartans Society", "MacDuff, hunting", "t#806050r#C00000k#000000g#008000b#304080[r4(t16b16k16g16t16r2)t16"
"Scottish Tartans Society", "MacEdward", "y#F0C000r#C00000k#000000g#008000b#304080[r2(b24k2b4k2b4g12r48y2)r12"
"Scottish Tartans Society", "MacEdward ", "y#F0C000r#C00000g#008000b#304080[r3(b25g8b8g10b8g25r38y4)r12"
"Scottish Tartans Society", "MacEwen / MacEwan", "y#F0C000r#C00000k#000000g#008000b#304080[r4(k2g24k24b24k2b4k2b24k24g24k2)y4"
"Scottish Tartans Society", "MacFadyen, MacBean (Old)", "r#C00000g#008000b#304080[b6(r50b34r10g44r18)b6"
"Scottish Tartans Society", "MacFadzean", "w#E0E0E0r#C00000k#000000g#008000b#304080[b96(w4k40g44r6)g8"
"Scottish Tartans Society", "MacFadzean, MacPhedran", "w#E0E0E0r#C00000k#000000g#008000b#304080[g6(b24w2k24g26r4)g4"
"Scottish Tartans Society", "MacFarlane, Lendrum Black and White", "w#E0E0E0k#000000[k28(w24k4)w24"
"Scottish Tartans Society", "MacFarlane, Red", "w#E0E0E0r#C00000k#000000g#008000b#304080[g6(w10r14k14b41g7w4r9k3r9w4g16k8)r103"
"Scottish Tartans Society", "MacFarlane, dress", "o#D00000w#E0E0E0r#C00000k#000000g#008000b#304080[b8(w4r12k2b24g8w4r12o12w4g16r4w32)r8"
"Scottish Tartans Society", "MacFarlane, hunting", "w#E0E0E0r#C00000k#000000g#008000b#304080[g128(k6g40w4r6k4r6w4g4b36k4r8w4)g6"
"Scottish Tartans Society", "MacFarlane, or Lendrum", "w#E0E0E0p#800080k#000000g#008000c#900030[g6(w8c6k8p24g4w4c6k2c6w4g24k2)c84"
"Scottish Tartans Society", "MacGiboney / MacGibboney", "o#30A010y#F0C000x#004010w#E0E0E0n#808080k#000000[k4(o8w4o38k4n20k2y4k2n20k4x38w4x8)k4"
"Scottish Tartans Society", "MacGill", "y#F0C000w#E0E0E0t#806050r#C00000k#000000g#008000b#304080[r96(g32k16w6y6r4t6w6b16k2r8y8)w6"
"Scottish Tartans Society", "MacGillivray", "r#C00000g#008000b#304080[g38(r14g14r14g14r28b6r6g38r6b6r132b14)r28"
"Scottish Tartans Society", "MacGillivray ", "r#C00000g#008000b#304080a#5480B0[b4(r8a2r8g32r4b24r4a4r64b2a2)r8"
"Scottish Tartans Society", "MacGillivray  ", "r#C00000p#800080k#000000g#008000a#5480B0[p4(r12a2r12g60r8p46r4a4r114p2a2)k12"
"Scottish Tartans Society", "MacGlashan", "h#C0C0C0o#401000i#E06000y#F0C000[i4(y12i4y24i12y4i20o4h12o4h24o12h4)o40"
"Scottish Tartans Society", "MacGlashan ", "z#906030y#F0C000w#E0E0E0r#C00000d#401000b#304080[b2(w2r12d10b8w6y10r8d4r8y10w6z50w4d6)r50"
"Scottish Tartans Society", "MacGregor", "r#C00000b#304080[b4(r4b28r28b4)r4"
"Scottish Tartans Society", "MacGregor ", "w#E0E0E0r#C00000k#000000g#008000[r72(g36r8g12k2)w4"
"Scottish Tartans Society", "MacGregor  ", "w#E0E0E0r#C00000k#000000g#008000[k6(w4g10r10g32)r70"
"Scottish Tartans Society", "MacGregor   ", "w#E0E0E0r#C00000g#008000[r78(g12r4g6)w2"
"Scottish Tartans Society", "MacGregor of Glen Strae", "r#C00000g#008000[g16(r4g18r32)g2"
"Scottish Tartans Society", "MacGregor of Glenstrae", "r#C00000g#008000[g18(r4g18)r34"
"Scottish Tartans Society", "MacGregor, Glengyle", "n#808080k#000000g#008000c#900030[n6(k4g17c16g42)c96"
"Scottish Tartans Society", "MacGregor, Green", "w#E0E0E0r#C00000k#000000g#008000[r6(k2g16w12g40)w94"
"Scottish Tartans Society", "MacGuire", "o#8080D0w#E0E0E0r#C00000k#000000g#008000b#304080[k6(g30r30b6r6o6r6o6r30b12r6g30k6)w10"
"Scottish Tartans Society", "MacHardy", "w#E0E0E0r#C00000k#000000g#008000[g6(r2k24w2k24g64r2)k6"
"Scottish Tartans Society", "MacHardy ", "w#E0E0E0r#C00000g#008000b#304080[b6(r6g36b32w4b52r6)g6"
"Scottish Tartans Society", "MacHardy  ", "y#F0C000r#C00000g#008000b#304080[b2(r2g12b12y2b12r2)g2"
"Scottish Tartans Society", "MacInnes", "y#F0C000r#C00000k#000000g#008000b#304080a#5480B0[r4(g12b24k6a6k6g32k4g4k4g4k24)y4"
"Scottish Tartans Society", "MacInnes ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[a4(g24r4g4r4g4r24y4r4b8r4k4g16k4r8)w4"
"Scottish Tartans Society", "MacInnes, Ancient hunting", "z#906030y#F0C000w#E0E0E0r#C00000k#000000b#304080[r4(k4w2r6k4b6k4b6k8y4z16w20b6)w16"
"Scottish Tartans Society", "MacInnes, dress", "w#E0E0E0r#C00000k#000000g#008000b#304080[g8(w48g6k6g6k6g48k8w8k8b48g16)r8"
"Scottish Tartans Society", "MacInroy", "r#C00000k#000000g#008000b#304080[b4(r6b4r36k6r6k22r4k22r6k6r18g4k6g4r18k6r6k22r4k22g18k4g18k22r6k6)r36"
"Scottish Tartans Society", "MacInroy ", "r#C00000k#000000g#008000b#304080[k4(g12k12r4b12r4b4r12g4)k4"
"Scottish Tartans Society", "MacInroy  ", "r#C00000k#000000g#008000b#304080[b20(g2b4g6b32g2k32r32g6r4g2)r20"
"Scottish Tartans Society", "MacIntosh, Ancient", "r#C00000n#808080g#008000[g4(r2g2r2g8r2g2r2g4r2g2r10n10r4g4r6g8r4n2)r10"
"Scottish Tartans Society", "MacIntosh, Blanket", "o#D03030w#E0E0E0t#806050r#C00000i#003000g#008000[o14(w4o6w4o14g12o8t2w128t2r8i12o14w4o6w4o14i12o8t2)w74"
"Scottish Tartans Society", "MacIntosh, Moy Hall Plaid", "r#C00000k#000000g#008000b#304080[b30(r26k2r2g25r26b24r24g7r2k2r2k2r24k2r2k2r2g7r26b23r26g30r2k2r24b2r2b2r4b2r2b2r24k2r2g90r72b4r4b4r4)k72"
"Scottish Tartans Society", "MacIntosh, dress", "w#E0E0E0r#C00000g#008000b#304080[b4(r8g28b8w16)r6"
"Scottish Tartans Society", "MacIntyre", "k#000000g#008000b#304080a#5480B0[a6(b24k24g24k4g24)k24"
"Scottish Tartans Society", "MacIntyre ", "x#004010w#E0E0E0r#C00000b#304080[w8(x64b24r6b24)x8"
"Scottish Tartans Society", "MacIntyre, and Glenorchy", "r#C00000g#008000b#304080a#5480B0[a2(r4b4r8g32r4b2r8g2r4b32r8g4r4)a2"
"Scottish Tartans Society", "MacIntyre, or Perthshire", "r#C00000g#008000b#304080a#5480B0[a2(b6r6b42r6g14r12b16r6g42r6b6r6g42r6b16r14g14r6b42)r6"
"Scottish Tartans Society", "MacIver", "w#E0E0E0r#C00000k#000000[k32(r4k4r24)w2"
"Scottish Tartans Society", "MacIver ", "y#F0C000w#E0E0E0r#C00000k#000000[y6(r54k10r10k64r10k10r54)w6"
"Scottish Tartans Society", "MacIver  ", "y#F0C000w#E0E0E0r#C00000k#000000[w4(r36k8r8k48r8k8r36)y4"
"Scottish Tartans Society", "MacIver hunting", "y#F0C000w#E0E0E0k#000000g#008000[w6(g54k10g10k64g10k10g54)y6"
"Scottish Tartans Society", "MacKay", "k#000000g#008000b#304080[g6(b28g4k28g28)k6"
"Scottish Tartans Society", "MacKay ", "r#C00000k#000000b#304080[b4(k12b4k12b32)r2"
"Scottish Tartans Society", "MacKay  ", "y#F0C000k#000000g#008000b#304080[g2(b10g2k10g12)y2"
"Scottish Tartans Society", "MacKay   ", "y#F0C000k#000000g#008000b#304080[b16(g16b2g16k16b16)y4"
"Scottish Tartans Society", "MacKay of Strathnaver", "i#B0B0B0o#505050z#906030u#703000t#806050r#C00000n#808080k#000000g#008000[g36(r2k36r2o36r2n36r2u36r2t36r2z36r2i36r2t36r2u36r2n36r2o36r2k36r2)g36"
"Scottish Tartans Society", "MacKay, Blue", "r#C00000k#000000b#304080[k30(b8k30b56)r4"
"Scottish Tartans Society", "MacKay, Coat", "y#F0C000k#000000g#008000b#304080[k2(b8k8g8y2g8)k8"
"Scottish Tartans Society", "MacKay, Plaid", "p#800080k#000000g#008000[k14(g80k80g9p82)g14"
"Scottish Tartans Society", "MacKean", "w#E0E0E0r#C00000k#000000b#304080[r4(b16w4b4k16r8k16)r8"
"Scottish Tartans Society", "MacKean Red", "w#E0E0E0r#C00000k#000000b#304080[r8(k16r8k16b24k2)w4"
"Scottish Tartans Society", "MacKean dress", "x#004010w#E0E0E0r#C00000k#000000b#304080[r6(k12x24k6x6k12b18k6)w6"
"Scottish Tartans Society", "MacKean, Green", "w#E0E0E0r#C00000k#000000g#008000b#304080[k8(b16k8b16r4g20k2)w4"
"Scottish Tartans Society", "MacKeane/MacIan", "y#F0C000r#C00000k#000000[y4(k2r24k16r8k16)r8"
"Scottish Tartans Society", "MacKellar", "y#F0C000w#E0E0E0k#000000g#008000b#304080a#5480B0[g60(w6g8y10g8w6g12k28a6k28b36)w8"
"Scottish Tartans Society", "MacKellar ", "y#F0C000w#E0E0E0k#000000g#008000b#304080a#5480B0[g64(w4g4y6g4w4g4k32a4b32)w6"
"Scottish Tartans Society", "MacKellar, dress", "z#906030y#F0C000w#E0E0E0n#808080d#401000[n10(w72n8d30z14w8z6y14z6w8)z70"
"Scottish Tartans Society", "MacKenzie", "w#E0E0E0r#C00000k#000000g#008000b#304080[b20(k4b4k4b4k16g16k2w4k2g16k16b18)r4"
"Scottish Tartans Society", "MacKenzie ", "w#E0E0E0r#C00000k#000000g#008000[r4(w26k20g18k2w4k2g18w10k10w6k6w6k6)w20"
"Scottish Tartans Society", "MacKenzie  ", "w#E0E0E0r#C00000k#000000g#008000b#304080[r4(g44k16b8k4b4k4b56k4b4k4b8k16g44)w4"
"Scottish Tartans Society", "MacKenzie   ", "w#E0E0E0r#C00000k#000000g#008000b#304080[b24(k4b4k4b4k24g24k2w4k2g24k24b24k2)r4"
"Scottish Tartans Society", "MacKenzie, Bailey", "w#E0E0E0r#C00000k#000000g#008000b#304080[b4(k4b4k4b36k4b4k4b4k12g36r4g36k12b36k2b8k2b36k12g36w4g36)k12"
"Scottish Tartans Society", "MacKenzie, Seaforth", "w#E0E0E0r#C00000k#000000g#008000b#304080[b24(k4b4k4b4k24g24k2w4k2g24k24b24k2)r4"
"Scottish Tartans Society", "MacKenzie, dress", "w#E0E0E0r#C00000k#000000g#008000b#304080[w4(b4w106b4w4k30g30k4w6k4g30k30b28k4r6k4b28k30w4b4w106b4)w4"
"Scottish Tartans Society", "MacKenzie, dress ", "w#E0E0E0r#C00000k#000000g#008000b#304080[r6(k2b32k32g26k2w6k2g26k32w6b6w6b6)w32"
"Scottish Tartans Society", "MacKenzie, dress  ", "w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[r4(b14k14g16k2w4k2g16k14w4a4w14a4)w6"
"Scottish Tartans Society", "MacKenzie, dress   ", "w#E0E0E0r#C00000k#000000g#008000b#304080[b20(k20g18k4w4k4g18k20w4b4w28b4w4b4w28b4w4k20b20)r4"
"Scottish Tartans Society", "MacKerrell", "y#F0C000w#E0E0E0r#C00000b#304080a#5480B0[a68(b120y6b120a68w8a68b120r6b120a68)w8"
"Scottish Tartans Society", "MacKerrell ", "y#F0C000w#E0E0E0r#C00000b#304080a#5480B0[r4(b72a72w6a72b72)y4"
"Scottish Tartans Society", "MacKerrell, of Hillhouse hunting", "y#F0C000w#E0E0E0s#C00020j#000050b#304080[b56(j98y6j98b56w8b56j98s6j98b56)w8"
"Scottish Tartans Society", "MacKillop", "r#C00000g#008000b#304080a#5480B0[b4(r4g14r4b8a2r26b4r4)g6"
"Scottish Tartans Society", "MacKillop ", "r#C00000k#000000g#008000a#5480B0[g8(r8k4r40a2k14r4g20r6)k4"
"Scottish Tartans Society", "MacKinlay", "r#C00000k#000000g#008000b#304080[b12(k4b4k4b4k12g16k2r4k2g16k12b16k4)b4"
"Scottish Tartans Society", "MacKinnon 1", "o#D03030w#E0E0E0r#C00000p#800080g#008000[o6(r8g6p6r22g60r6p14g6o4r8)w4"
"Scottish Tartans Society", "MacKinnon 10", "w#E0E0E0r#C00000p#800080g#008000b#304080[p6(r8g6b6r14g34r6b10g8r42g14p6r12)w6"
"Scottish Tartans Society", "MacKinnon 11", "w#E0E0E0r#C00000g#008000[r12(g80r100)w12"
"Scottish Tartans Society", "MacKinnon 12", "w#E0E0E0r#C00000k#000000g#008000b#304080[k8(r6g4b4r12g30r4b8g4r30g14k4r8)w4"
"Scottish Tartans Society", "MacKinnon 2", "o#D03030w#E0E0E0r#C00000k#000000g#008000[o2(r4g2k2r10g22r2k4g2r22g8o2r4)w2"
"Scottish Tartans Society", "MacKinnon 3", "o#D03030w#E0E0E0r#C00000p#800080g#008000[w6(r10g6p6r28g72r6p16g6r72g28o6r10)w6"
"Scottish Tartans Society", "MacKinnon 4", "w#E0E0E0r#608080p#800080g#008000b#304080[p4(r6g4b4r12g32r4b8g4r32g16p4r8)w4"
"Scottish Tartans Society", "MacKinnon 5", "w#E0E0E0r#C00000p#800080g#008000b#304080[p4(r6g4b4r12g32r4b8g4r32g16p4r8)w4"
"Scottish Tartans Society", "MacKinnon 6", "w#E0E0E0r#C00000g#008000b#304080a#5480B0[a4(r6g4b4r12g32r4b8g4r32g16a4r8)w4"
"Scottish Tartans Society", "MacKinnon 7", "w#E0E0E0r#C00000g#008000a#5480B0[w4(r8a4r8g32r6a4r32g16r8)w4"
"Scottish Tartans Society", "MacKinnon 8", "w#E0E0E0r#C00000k#000000g#008000[k2(r36g24r4g24r36)w2"
"Scottish Tartans Society", "MacKinnon 9", "w#E0E0E0r#C00000g#008000b#304080[w4(r8w4g14r40g4b10r4g8r12b4g4r8)w4"
"Scottish Tartans Society", "MacKinnon, dress", "w#E0E0E0u#703000r#C00000g#008000[g36(u28w28)r4"
"Scottish Tartans Society", "MacKinnon, hunting", "w#E0E0E0t#806050r#C00000g#008000[r2(g16t16)w2"
"Scottish Tartans Society", "MacKinnon, hunting ", "w#E0E0E0t#806050r#C00000g#008000[g4(t32g32r4g32t32)w4"
"Scottish Tartans Society", "MacKintosh 1", "r#C00000g#008000b#304080[b2(r6g22r4b10)r44"
"Scottish Tartans Society", "MacKintosh 2", "r#C00000g#008000b#304080[b4(r8g56r6b4)r96"
"Scottish Tartans Society", "MacKintosh 3", "r#C00000g#008000b#304080[b6(r18g68r18b36)r136"
"Scottish Tartans Society", "MacKintosh 4", "r#C00000k#000000g#008000[r72(k4r4k4r6g24)r150"
"Scottish Tartans Society", "MacKintosh 5", "r#C00000k#000000i#003000g#008000b#304080[k7(r4b4r4b4r48i60r4k4r48b4r4b4r8r4b4r48i4r4i60r54b46r52i14r4k4r4k4r48k4r4k4r4i14r54b46r54g48r4k4r40)b48"
"Scottish Tartans Society", "MacKintosh 6", "w#E0E0E0r#C00000k#000000g#008000[r6(g32k24r56w4)r10"
"Scottish Tartans Society", "MacKintosh 7", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r48(k2w2g12w2g2y4r4k2r4y4g2w2a12k4r6y6g4)w2"
"Scottish Tartans Society", "MacKintosh 8", "y#F0C000w#E0E0E0r#C00000n#808080k#000000g#008000[r188(k6w4g42w6y6r10k4r10y6w6n42k14r14y16)w8"
"Scottish Tartans Society", "MacKintosh, Arisaid", "w#E0E0E0r#C00000p#800080g#008000[p4(r16g56r18p28w72)r10"
"Scottish Tartans Society", "MacKintosh, Fragment", "o#30A010w#E0E0E0r#C00000[r2(o28r2o2r28o2)w2"
"Scottish Tartans Society", "MacKintosh, Geddes", "w#E0E0E0r#C00000g#008000b#304080[b4(r20g72r16b36r40)w4"
"Scottish Tartans Society", "MacKintosh, MacPherson", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[r72(g16y2k12a8k2a2k2a8r22w2k2)r2"
"Scottish Tartans Society", "MacKintosh, Plaid", "r#C00000g#008000b#304080[b2(r4g12r4b12)r32"
"Scottish Tartans Society", "MacKintosh, hunting", "y#F0C000r#C00000g#008000b#304080[b2(r6g22r4b10g22)y2"
"Scottish Tartans Society", "MacKirdy", "w#E0E0E0k#000000g#008000b#304080[k4(g24k22b24)w2"
"Scottish Tartans Society", "MacKirgan", "w#E0E0E0r#C00000j#000050g#008000[g4(j4w2r4w2j6g2j24g36w2)r4"
"Scottish Tartans Society", "MacKusick Family Tartan of North America", "w#E0E0E0r#C00000p#800080k#000000g#008000b#304080[b16(k4b6k24p6w2p6k32g6w4r2w4)g16"
"Scottish Tartans Society", "MacLachlan 1", "r#C00000k#000000g#008000b#304080[r24(k4r4k4r4k20b20k2g6k2b24k20r24k4)r4"
"Scottish Tartans Society", "MacLachlan 3", "r#C00000k#000000g#008000b#304080[r32(k4r4k4r4k32b32g6b32k32r32k4)r4"
"Scottish Tartans Society", "MacLachlan 4", "y#F0C000k#000000[k12(y4k42y4k12y48k4)y12"
"Scottish Tartans Society", "MacLachlan, Hunting", "r#C00000k#000000g#008000b#304080[g8(k2g2k2g2k10b10r4b4r4b10g10k2)g2"
"Scottish Tartans Society", "MacLachlan, dress", "o#D03030w#E0E0E0k#000000h#006030g#008000[h8(k6w48g46h8w6)o68"
"Scottish Tartans Society", "MacLaggan", "w#E0E0E0k#000000g#008000b#304080[k4(b28k28g24w4g24)k28"
"Scottish Tartans Society", "MacLaine of Lochbuie", "y#F0C000r#C00000b#304080[b64(r6b8)y6"
"Scottish Tartans Society", "MacLaine of Lochbuie ", "y#F0C000r#C00000g#008000a#5480B0[r64(g16a8)y2"
"Scottish Tartans Society", "MacLaine of Lochbuie, hunting", "y#F0C000r#C00000k#000000b#304080[b64(r6b8k2)y6"
"Scottish Tartans Society", "MacLamroc", "y#F0C000w#E0E0E0r#C00000k#000000g#008000[y8(k2g32k32r2w6k32r32k2)y8"
"Scottish Tartans Society", "MacLaren", "y#F0C000r#C00000k#000000g#008000b#304080[b44(k8b8k8b8k44g44r12g12k4)y6"
"Scottish Tartans Society", "MacLaren ", "y#F0C000r#C00000k#000000g#008000b#304080[b48(k16g16r4g16k2)y4"
"Scottish Tartans Society", "MacLaren  ", "y#F0C000s#C00020p#800080k#000000g#008000[p18(k14g10s8g14k2)y2"
"Scottish Tartans Society", "MacLaren   ", "y#F0C000w#E0E0E0o#FF8500k#000000g#008000b#304080[w32(b8k24g8w12o8w22)y14"
"Scottish Tartans Society", "MacLaren dress", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b14(w60k26g18r12g32k4)y14"
"Scottish Tartans Society", "MacLaurin, of Brioch", "y#F0C000r#C00000k#000000g#008000b#304080[b72(k20g6r6g12k2)y4"
"Scottish Tartans Society", "MacLean", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[b16(k16y4k6w6k6g48r32b6r8)k4"
"Scottish Tartans Society", "MacLean ", "y#F0C000w#E0E0E0r#C00000k#000000g#008000e#403030a#5480B0[k6(r10a8r88g56k8w8k8y4k16a10)e18"
"Scottish Tartans Society", "MacLean of Duart 1", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a26(k12y4k6w8k6g44r62a6r8)k4"
"Scottish Tartans Society", "MacLean of Duart 2", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a28(k16y4k6w8k6g42r96a8r10)k6"
"Scottish Tartans Society", "MacLean of Duart 3", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a16(k12y4k4w6k4g32r50a6r8)k3"
"Scottish Tartans Society", "MacLean of Duart 4", "y#F0C000w#E0E0E0r#C00000k#000000g#008000a#5480B0[a16(k8y2k4w6k4g24r48a4r6)k4"
"Scottish Tartans Society", "MacLean of Duart 5", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080a#5480B0[b8(a2k6y2k2w2k2g16r24a2r4)k2"
"Scottish Tartans Society", "MacLean of Duart 6", "y#F0C000w#E0E0E0r#C00000n#808080k#000000g#008000a#5480B0[n18(a10k16y4k8w8k8g62r100a8r8)k6"
"Scottish Tartans Society", "MacLean of Duart 7", "z#906030y#F0C000w#E0E0E0n#808080d#401000a#5480B0[n24(a4d8y4d6w6d6z40w58a4w8)d4"
"Scottish Tartans Society", "MacLean of Duart, dress", "f#505050h#906030i#401000o#C0C0C0y#F0C000w#E0E0E0n#808080[n20(o4i8y4i6w6i6h36w60f4w8)i4"
"Scottish Tartans Society", "MacLean of Duart, dress ", "o#505050y#F0C000w#E0E0E0t#806050r#C00000n#808080[n24(o4t8y4t6w6t6w38r60n4r8)t4"
"Scottish Tartans Society", "MacLean of Duart, hunting", "w#E0E0E0k#000000g#008000[k2(g32k4g4k12w2k12)g6"
"Scottish Tartans Society", "MacLean of Kingairloch", "y#F0C000w#E0E0E0t#806050k#000000g#008000b#304080a#5480B0[b16(a2k12y2k4w4k4g24t56w2)t8"
"Scottish Tartans Society", "MacLean, Black & White", "w#E0E0E0k#000000[w20(k6w9k6w6k12w6k48w8k16)w16"
"Scottish Tartans Society", "MacLean, Variation", "y#F0C000w#E0E0E0r#C00000p#800080k#000000g#008000[k8(r20p8r114g100k8w12k8y8k24)p90"
"Scottish Tartans Society", "MacLean, dress", "y#F0C000w#E0E0E0r#C00000g#008000a#5480B0[r4(w48g24r32a12)y4"
"Scottish Tartans Society", "MacLean, dress Burgundy", "y#F0C000w#E0E0E0k#000000c#900030b#304080a#5480B0[a24(b4k8y4k6c6k6c38w62b4w8)k4"
"Scottish Tartans Society", "MacLellan, Blue McLellan", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[k4(w2b14k8r2b8r4b8w4b8r4b8r2g14w2)y4"
"Scottish Tartans Society", "MacLellan, McLellan hunting", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[r4(b14k10r4b10k2b10w2b10k2b10r4g14)y4"
"Scottish Tartans Society", "MacLellan, dress McLellan", "y#F0C000w#E0E0E0r#C00000k#000000g#008000b#304080[k4(w2b14k8r2w16r4w16k2g14w2)y4"
"Scottish Tartans Society", "MacLennan, (or Logan)", "y#F0C000r#C00000k#000000g#008000b#304080[r12(b6r4b4r4b32k24g32r2k2)y4"
"Scottish Tartans Society", "MacLeod", "r#C00000k#000000[k6(r4k2r12k48r12k2r2k6r4k2r64k48r12k12r64k48r32k12r8)k4"
"Scottish Tartans Society", "MacLeod ", "y#F0C000k#000000c#900030[k12(y2k12y18c2)y4"
"Scottish Tartans Society", "MacLeod Red", "y#F0C000r#C00000j#000050g#008000[j8(r2j2r4j22r4j2r2y2r2j2r32j16r8g8r32g22r16j8r4)y4"
"Scottish Tartans Society", "MacLeod of Assynt", "y#F0C000r#C00000k#000000g#008000b#304080[r6(k4g30k20b40)y4"
"Scottish Tartans Society", "MacLeod of Gesto", "y#F0C000r#C00000k#000000g#008000b#304080[r4(k2b16k14g16y4g16k14b2k2b2k2)b18"
"Scottish Tartans Society", "MacLeod of Gesto ", "y#F0C000w#E0E0E0t#806050r#C00000k#000000g#008000a#5480B0[k6(w4r12k8y4w4y4k4g64w4k4r12y4t6w8t6y4k4w4a16w4)r176"
"Scottish Tartans Society", "MacLeod of Lewis", "y#F0C000r#C00000k#000000[k32(y4k32y48)r4"
